subject,condition,named,afc,whichSide,whichResp,whichItem,trial
7,4,0,1,0,0,154,85
7,3,0,0,1,0,13,86
7,4,0,1,1,1,165,87
7,1,0,0,1,0,104,88
7,1,0,0,1,0,123,89
7,4,0,1,0,0,176,90
7,1,0,0,0,1,1,91
7,3,0,1,1,1,89,92
7,2,0,1,1,1,131,93
7,4,0,1,1,1,45,94
7,2,0,1,1,1,59,95
7,3,0,0,1,0,16,96
7,1,0,0,1,0,172,97
7,4,0,0,0,1,117,98
7,1,0,0,0,1,60,99
7,2,0,1,0,0,188,100
7,2,0,1,1,1,145,101
7,3,0,1,0,0,53,102
7,3,0,1,1,1,90,103
7,4,0,0,1,0,58,104
7,2,0,0,1,0,186,105
7,3,0,1,1,1,23,106
7,4,0,0,1,0,74,107
7,3,0,0,1,0,57,108
7,1,0,0,0,1,170,109
7,1,0,1,0,0,191,110
7,4,0,1,1,1,135,111
7,2,0,0,0,1,15,112
7,3,0,1,0,0,159,113
7,1,0,1,1,1,81,114
7,3,0,0,0,1,39,115
7,2,0,0,0,1,73,116
7,4,0,1,0,0,157,117
7,1,0,1,1,1,151,118
7,4,0,1,1,1,144,119
7,2,0,1,1,1,8,120
7,2,0,0,0,1,153,121
7,4,0,1,1,1,33,122
7,2,0,0,1,0,68,123
7,1,0,0,0,1,97,124
7,3,0,1,1,1,18,125
7,3,0,0,0,1,162,126
7,1,0,1,0,0,96,127
7,4,0,0,0,1,140,128
8,4,1,1,1,1,3,1
8,2,0,0,1,0,177,2
8,3,1,1,1,1,124,3
8,4,0,1,0,0,86,4
8,2,1,1,1,1,107,5
8,1,0,0,1,0,181,6
8,3,1,0,0,1,161,7
8,1,0,0,1,0,118,8
8,4,0,1,1,1,29,9
8,2,1,1,1,1,179,10
8,3,1,0,0,1,163,11
8,1,0,1,0,0,184,12
8,4,1,1,0,0,6,13
8,3,0,1,0,0,100,14
8,1,0,1,0,0,115,15
8,2,1,1,1,1,64,16
8,2,0,0,1,0,102,17
8,1,0,0,0,1,111,18
8,4,0,0,1,0,85,19
8,3,0,1,1,1,183,20
8,2,0,0,1,0,166,21
8,3,0,1,0,0,137,22
8,4,1,1,1,1,37,23
8,1,0,0,1,0,189,24
8,1,0,0,1,0,19,25
8,2,1,1,0,0,129,26
8,3,0,0,1,0,28,27
8,4,1,1,1,1,112,28
8,4,1,1,1,1,25,29
8,2,1,0,0,1,110,30
8,1,1,0,1,0,125,31
8,3,0,0,0,1,185,32
8,2,0,0,1,0,66,33
8,1,0,1,1,1,52,34
8,4,1,0,0,1,61,35
8,1,1,1,0,0,31,36
8,4,1,1,0,0,147,37
8,3,0,1,0,0,126,38
8,3,1,1,1,1,192,39
8,2,0,1,0,0,30,40
8,2,0,1,0,0,95,41
8,1,0,0,0,1,47,42
8,3,1,1,0,0,133,43
8,4,0,0,0,1,121,44
8,3,0,1,0,0,167,45
8,1,0,1,0,0,26,46
8,2,1,1,0,0,69,47
8,4,1,1,0,0,146,48
8,3,0,1,0,0,80,49
8,2,1,0,0,1,155,50
8,3,0,1,0,0,139,51
8,1,1,0,1,0,187,52
8,4,1,0,1,0,34,53
8,1,0,1,0,0,99,54
8,2,1,0,0,1,7,55
8,4,0,0,0,1,113,56
8,1,0,0,1,0,2,57
8,4,1,1,1,1,4,58
8,1,0,0,0,1,56,59
8,3,0,0,0,1,14,60
8,4,0,1,1,1,76,61
8,3,1,1,1,1,50,62
8,2,0,0,0,1,119,63
8,2,0,0,0,1,141,64
8,4,1,1,0,0,88,65
8,1,0,0,0,1,143,66
8,1,0,1,1,1,71,67
8,3,1,1,1,1,32,68
8,2,1,0,1,0,98,69
8,2,1,1,1,1,103,70
8,4,0,0,1,0,150,71
8,3,0,1,0,0,44,72
8,4,1,1,0,0,156,73
8,1,0,0,1,0,128,74
8,1,0,1,0,0,20,75
8,3,1,1,1,1,122,76
8,4,0,1,1,1,40,77
8,2,0,1,1,1,11,78
8,2,1,1,0,0,78,79
8,3,0,1,1,1,43,80
8,2,1,1,0,0,104,81
8,4,1,1,0,0,13,82
8,1,0,1,0,0,154,83
8,4,1,1,1,1,72,84
8,3,1,1,1,1,79,85
8,2,1,1,1,1,62,86
8,3,0,1,1,1,174,87
8,1,0,0,1,0,165,88
8,1,0,1,0,0,45,89
8,4,1,1,0,0,89,90
8,1,0,1,0,0,176,91
8,3,0,0,0,1,59,92
8,4,1,1,0,0,16,93
8,3,1,1,1,1,131,94
8,2,0,1,1,1,123,95
8,2,0,1,1,1,1,96
8,3,0,1,0,0,188,97
8,3,0,1,0,0,145,98
8,2,1,1,0,0,172,99
8,1,0,1,1,1,117,100
8,4,0,1,1,1,90,101
8,1,0,0,1,0,58,102
8,4,0,0,0,1,53,103
8,2,1,1,1,1,60,104
8,3,0,1,1,1,186,105
8,4,1,1,0,0,57,106
8,2,0,0,1,0,191,107
8,4,1,1,0,0,23,108
8,1,1,0,1,0,74,109
8,3,0,0,1,0,15,110
8,1,0,0,1,0,135,111
8,2,1,1,0,0,170,112
8,4,1,1,0,0,39,113
8,1,1,1,0,0,157,114
8,2,1,1,0,0,81,115
8,4,1,1,1,1,159,116
8,1,1,1,0,0,144,117
8,3,0,1,0,0,8,118
8,2,0,0,0,1,151,119
8,3,1,1,0,0,73,120
8,4,0,1,0,0,162,121
8,2,1,1,1,1,97,122
8,3,0,1,0,0,153,123
8,3,1,1,1,1,68,124
8,1,1,1,0,0,140,125
8,4,1,1,1,1,18,126
8,2,0,0,0,1,96,127
8,1,0,0,0,1,33,128
9,3,0,1,0,0,118,1
9,1,0,1,0,0,161,2
9,2,0,1,0,0,86,3
9,3,0,1,0,0,181,4
9,4,1,1,1,1,107,5
9,4,1,1,0,0,177,6
9,2,0,1,1,1,3,7
9,1,1,1,0,0,124,8
9,1,0,0,1,0,163,9
9,4,0,1,0,0,64,10
9,2,1,1,0,0,6,11
9,3,0,1,0,0,184,12
9,1,0,1,0,0,100,13
9,2,0,1,1,1,29,14
9,3,0,0,0,1,115,15
9,4,0,1,0,0,179,16
9,1,0,1,0,0,183,17
9,2,0,1,0,0,85,18
9,4,1,1,1,1,166,19
9,4,0,1,0,0,102,20
9,3,0,1,0,0,111,21
9,3,0,1,0,0,189,22
9,2,1,1,0,0,37,23
9,1,1,1,0,0,137,24
9,2,1,1,1,1,25,25
9,2,1,1,1,1,112,26
9,4,0,0,1,0,110,27
9,1,0,1,0,0,185,28
9,1,0,0,1,0,28,29
9,3,0,1,0,0,19,30
9,3,0,1,0,0,125,31
9,4,0,1,0,0,129,32
9,2,0,0,0,1,61,33
9,4,1,1,0,0,66,34
9,3,0,1,1,1,31,35
9,1,0,0,1,0,126,36
9,3,0,1,1,1,52,37
9,4,1,1,0,0,30,38
9,2,0,1,1,1,147,39
9,1,1,0,1,0,192,40
9,2,0,0,0,1,146,41
9,1,1,0,1,0,133,42
9,1,0,0,1,0,167,43
9,4,1,1,0,0,69,44
9,3,0,1,1,1,26,45
9,2,0,1,0,0,121,46
9,3,0,0,0,1,47,47
9,4,0,1,0,0,95,48
9,3,1,1,0,0,99,49
9,2,1,1,0,0,113,50
9,1,1,1,0,0,139,51
9,1,0,1,0,0,80,52
9,2,0,1,1,1,34,53
9,3,0,0,1,0,187,54
9,4,1,0,1,0,155,55
9,4,0,1,0,0,7,56
9,3,0,1,1,1,2,57
9,3,0,1,1,1,56,58
9,4,1,1,1,1,141,59
9,4,0,1,0,0,119,60
9,2,0,1,0,0,76,61
9,1,0,1,0,0,14,62
9,1,1,0,1,0,50,63
9,2,0,1,1,1,4,64
9,1,0,1,0,0,32,65
9,2,0,0,1,0,150,66
9,4,1,1,0,0,98,67
9,1,0,1,1,1,44,68
9,4,1,1,0,0,103,69
9,3,0,0,0,1,71,70
9,3,1,0,1,0,143,71
9,2,0,1,1,1,88,72
9,4,1,1,1,1,78,73
9,2,0,0,1,0,40,74
9,2,1,1,0,0,156,75
9,3,0,1,0,0,128,76
9,1,1,1,0,0,122,77
9,4,0,1,1,1,11,78
9,3,1,1,1,1,20,79
9,1,0,0,1,0,43,80
9,2,1,1,1,1,13,81
9,3,0,1,1,1,154,82
9,1,0,0,1,0,174,83
9,3,0,1,1,1,165,84
9,4,1,1,0,0,104,85
9,2,1,1,1,1,72,86
9,1,1,1,0,0,79,87
9,4,1,1,0,0,62,88
9,4,1,1,1,1,123,89
9,4,1,1,0,0,1,90
9,3,0,1,1,1,45,91
9,2,1,1,0,0,89,92
9,1,0,0,0,1,59,93
9,3,1,1,0,0,176,94
9,1,1,1,0,0,131,95
9,2,1,1,0,0,16,96
9,4,1,1,0,0,60,97
9,2,1,1,1,1,90,98
9,3,0,1,0,0,117,99
9,3,0,0,0,1,58,100
9,1,1,1,0,0,188,101
9,1,0,0,0,1,145,102
9,4,1,1,1,1,172,103
9,2,0,1,1,1,53,104
9,3,0,1,1,1,135,105
9,4,0,1,0,0,191,106
9,2,1,1,1,1,23,107
9,1,1,1,0,0,186,108
9,3,1,1,0,0,74,109
9,2,0,1,1,1,57,110
9,4,1,1,1,1,170,111
9,1,0,1,0,0,15,112
9,4,1,1,1,1,151,113
9,1,0,1,0,0,73,114
9,2,0,1,0,0,39,115
9,3,1,1,1,1,144,116
9,3,1,1,1,1,157,117
9,1,0,0,1,0,8,118
9,4,1,1,1,1,81,119
9,2,0,1,1,1,159,120
9,4,1,1,0,0,97,121
9,2,0,0,1,0,162,122
9,1,1,0,1,0,153,123
9,4,1,1,0,0,96,124
9,3,0,0,0,1,140,125
9,1,0,1,0,0,68,126
9,2,0,0,0,1,18,127
9,3,0,0,1,0,33,128
10,3,0,1,1,1,3,1
10,1,0,0,1,0,177,2
10,2,0,1,1,1,161,3
10,4,1,1,0,0,118,4
10,2,1,1,0,0,124,5
10,1,0,1,0,0,107,6
10,3,0,1,0,0,86,7
10,4,1,1,0,0,181,8
10,1,1,1,0,0,179,9
10,2,1,1,0,0,100,10
10,3,1,1,1,1,29,11
10,3,0,1,0,0,6,12
10,2,1,1,0,0,163,13
10,4,0,1,1,1,115,14
10,1,0,1,0,0,64,15
10,4,0,1,0,0,184,16
10,2,0,1,1,1,137,17
10,3,0,1,1,1,85,18
10,4,0,1,0,0,111,19
10,2,0,0,0,1,183,20
10,3,1,1,0,0,37,21
10,4,1,1,0,0,189,22
10,1,0,0,1,0,102,23
10,1,0,1,0,0,166,24
10,2,1,1,1,1,28,25
10,1,1,0,1,0,129,26
10,1,0,1,1,1,110,27
10,3,1,1,0,0,25,28
10,3,1,1,0,0,112,29
10,2,0,1,1,1,185,30
10,4,0,1,1,1,19,31
10,4,1,1,1,1,125,32
10,2,1,1,0,0,126,33
10,4,0,1,1,1,52,34
10,4,1,1,1,1,31,35
10,1,1,1,1,1,30,36
10,3,0,0,0,1,61,37
10,1,0,0,1,0,66,38
10,2,1,1,0,0,192,39
10,3,0,1,0,0,147,40
10,1,1,1,0,0,95,41
10,1,0,0,1,0,69,42
10,2,0,0,0,1,167,43
10,4,0,1,1,1,47,44
10,2,1,1,1,1,133,45
10,3,1,1,1,1,121,46
10,4,1,1,1,1,26,47
10,3,0,0,0,1,146,48
10,3,0,0,1,0,113,49
10,3,0,1,0,0,34,50
10,1,1,0,1,0,7,51
10,1,0,0,0,1,155,52
10,2,1,0,1,0,80,53
10,2,1,1,0,0,139,54
10,4,1,1,1,1,187,55
10,4,1,1,1,1,99,56
10,4,0,1,1,1,56,57
10,3,0,1,0,0,4,58
10,2,1,1,1,1,50,59
10,1,0,1,0,0,141,60
10,1,0,1,0,0,119,61
10,4,0,1,1,1,2,62
10,2,0,1,0,0,14,63
10,3,0,0,1,0,76,64
10,4,0,0,0,1,71,65
10,2,1,1,1,1,32,66
10,1,1,1,0,0,98,67
10,3,0,1,1,1,150,68
10,3,0,1,1,1,88,69
10,1,1,0,1,0,103,70
10,2,1,0,0,1,44,71
10,4,0,1,0,0,143,72
10,1,1,1,0,0,78,73
10,2,1,1,0,0,122,74
10,1,0,0,1,0,11,75
10,3,0,0,1,0,40,76
10,2,0,1,1,1,43,77
10,4,0,1,1,1,128,78
10,4,1,1,0,0,20,79
10,3,1,1,1,1,156,80
10,1,1,0,1,0,62,81
10,2,0,1,1,1,174,82
10,1,0,1,0,0,104,83
10,3,1,1,0,0,13,84
10,2,1,1,1,1,79,85
10,4,1,1,0,0,154,86
10,4,0,1,0,0,165,87
10,3,1,1,0,0,72,88
10,2,0,1,0,0,59,89
10,1,0,1,0,0,123,90
10,3,1,1,1,1,16,91
10,4,0,1,1,1,45,92
10,2,1,1,1,1,131,93
10,1,0,0,1,0,1,94
10,4,0,1,1,1,176,95
10,3,1,1,0,0,89,96
10,2,1,1,0,0,188,97
10,1,1,1,0,0,172,98
10,4,1,1,0,0,117,99
10,1,0,1,0,0,60,100
10,4,1,1,1,1,58,101
10,2,0,0,1,0,145,102
10,3,1,0,0,1,90,103
10,3,0,0,0,1,53,104
10,2,1,1,1,1,15,105
10,4,0,1,0,0,135,106
10,1,0,1,1,1,170,107
10,4,1,1,1,1,74,108
10,3,0,1,0,0,57,109
10,3,0,1,0,0,23,110
10,1,0,0,0,1,191,111
10,2,1,1,0,0,186,112
10,3,0,1,0,0,39,113
10,4,1,1,0,0,157,114
10,2,0,1,1,1,73,115
10,3,0,1,0,0,159,116
10,1,1,1,0,0,81,117
10,1,1,0,1,0,151,118
10,2,1,1,0,0,8,119
10,4,1,1,1,1,144,120
10,4,0,0,0,1,140,121
10,2,0,1,0,0,153,122
10,3,1,1,0,0,18,123
10,3,0,0,0,1,162,124
10,4,1,1,0,0,33,125
10,1,1,0,1,0,97,126
10,1,1,0,1,0,96,127
10,2,1,1,0,0,68,128
11,1,0,0,0,1,181,1
11,4,1,1,0,0,3,2
11,1,0,1,0,0,118,3
11,3,0,1,1,1,161,4
11,4,0,1,0,0,86,5
11,3,0,0,1,0,124,6
11,2,1,1,0,0,177,7
11,2,1,1,0,0,107,8
11,3,0,1,1,1,163,9
11,2,0,0,0,1,179,10
11,4,0,1,0,0,6,11
11,1,0,1,1,1,115,12
11,2,0,1,1,1,64,13
11,3,0,1,0,0,100,14
11,1,0,0,1,0,184,15
11,4,1,1,1,1,29,16
11,3,0,1,1,1,137,17
11,1,0,0,1,0,189,18
11,2,0,1,0,0,166,19
11,2,0,1,0,0,102,20
11,1,0,1,1,1,111,21
11,3,0,0,1,0,183,22
11,4,1,1,0,0,37,23
11,4,0,1,1,1,85,24
11,2,0,0,1,0,110,25
11,1,0,0,1,0,19,26
11,3,0,0,0,1,28,27
11,4,1,1,0,0,112,28
11,4,1,1,0,0,25,29
11,3,0,0,1,0,185,30
11,1,0,0,0,1,125,31
11,2,1,1,1,1,129,32
11,4,1,1,0,0,147,33
11,1,0,0,0,1,31,34
11,3,0,1,0,0,126,35
11,1,0,1,1,1,52,36
11,2,1,0,1,0,30,37
11,4,0,0,1,0,61,38
11,3,1,1,0,0,192,39
11,2,0,0,0,1,66,40
11,4,1,1,0,0,121,41
11,2,0,1,1,1,95,42
11,1,0,1,0,0,47,43
11,3,1,1,0,0,133,44
11,2,0,0,0,1,69,45
11,3,0,1,0,0,167,46
11,1,0,1,0,0,26,47
11,4,1,1,0,0,146,48
11,3,0,1,0,0,80,49
11,2,1,1,0,0,7,50
11,3,0,1,0,0,139,51
11,2,0,0,1,0,155,52
11,1,0,1,0,0,99,53
11,4,0,1,1,1,113,54
11,1,0,1,0,0,187,55
11,4,0,1,0,0,34,56
11,2,1,1,1,1,119,57
11,4,0,1,0,0,4,58
11,3,1,1,0,0,50,59
11,3,0,1,1,1,14,60
11,4,1,0,1,0,76,61
11,2,0,0,0,1,141,62
11,1,0,1,0,0,56,63
11,1,0,0,1,0,2,64
11,3,0,0,1,0,44,65
11,4,0,0,1,0,150,66
11,1,0,1,0,0,143,67
11,2,0,1,0,0,98,68
11,3,1,1,1,1,32,69
11,1,0,1,0,0,71,70
11,4,1,1,0,0,88,71
11,2,0,1,0,0,103,72
11,4,0,0,1,0,40,73
11,1,0,0,1,0,128,74
11,3,0,0,1,0,43,75
11,2,0,1,1,1,11,76
11,4,1,1,1,1,156,77
11,2,1,1,1,1,78,78
11,1,0,0,1,0,20,79
11,3,1,1,0,0,122,80
11,2,1,1,0,0,62,81
11,1,1,1,0,0,165,82
11,3,1,1,0,0,79,83
11,4,1,1,1,1,13,84
11,3,0,1,1,1,174,85
11,4,1,1,0,0,72,86
11,1,0,0,1,0,154,87
11,2,1,1,1,1,104,88
11,2,0,1,1,1,123,89
11,4,1,1,1,1,16,90
11,4,1,1,1,1,89,91
11,2,0,1,1,1,1,92
11,3,1,1,0,0,131,93
11,1,0,1,1,1,45,94
11,3,0,0,1,0,59,95
11,1,0,0,1,0,176,96
11,3,0,1,1,1,188,97
11,1,0,1,0,0,117,98
11,1,0,1,0,0,58,99
11,3,0,1,0,0,145,100
11,4,0,0,0,1,53,101
11,2,0,1,1,1,172,102
11,2,1,1,0,0,60,103
11,4,0,0,1,0,90,104
11,4,0,1,1,1,23,105
11,1,0,1,0,0,135,106
11,3,0,0,1,0,15,107
11,2,0,1,0,0,170,108
11,1,1,0,1,0,74,109
11,3,0,1,0,0,186,110
11,2,0,1,0,0,191,111
11,4,0,0,1,0,57,112
11,4,0,1,0,0,39,113
11,3,0,1,0,0,73,114
11,3,1,1,1,1,8,115
11,1,0,0,0,1,144,116
11,4,0,1,1,1,159,117
11,2,0,0,1,0,151,118
11,1,0,0,1,0,157,119
11,2,1,1,1,1,81,120
11,4,0,0,1,0,162,121
11,4,1,0,0,1,18,122
11,1,1,0,1,0,33,123
11,1,1,1,0,0,140,124
11,3,0,0,0,1,153,125
11,3,0,0,1,0,68,126
11,2,1,1,0,0,97,127
11,2,1,1,1,1,96,128
12,2,0,0,1,0,3,1
12,4,1,1,1,1,177,2
12,1,1,1,1,1,161,3
12,1,0,0,1,0,124,4
12,4,1,1,1,1,107,5
12,3,0,1,1,1,181,6
12,2,0,0,1,0,86,7
12,3,0,0,0,NaN,118,8
12,4,1,0,0,1,64,9
12,1,0,1,0,0,100,10
12,4,0,0,0,NaN,179,11
12,3,0,1,0,0,115,12
12,2,1,1,1,1,6,13
12,1,1,0,1,0,163,14
12,3,0,1,1,1,184,15
12,2,1,1,0,0,29,16
12,1,0,0,1,0,137,17
12,2,0,0,1,0,85,18
12,3,0,1,0,0,111,19
12,1,0,1,1,1,183,20
12,3,1,1,0,0,189,21
12,4,1,1,0,0,166,22
12,4,0,1,0,0,102,23
12,2,0,0,0,1,37,24
12,3,0,0,0,NaN,125,25
12,2,1,1,1,1,25,26
12,4,0,0,0,1,110,27
12,1,0,0,1,0,28,28
12,1,0,1,0,0,185,29
12,2,0,0,0,NaN,112,30
12,3,1,1,0,0,19,31
12,4,0,0,1,0,129,32
12,3,0,1,1,1,31,33
12,4,0,0,0,1,66,34
12,1,1,1,0,0,192,35
12,2,0,1,0,0,147,36
12,2,1,0,0,1,61,37
12,4,1,0,1,0,30,38
12,1,0,0,0,1,126,39
12,3,0,0,0,1,52,40
12,2,1,1,1,1,146,41
12,3,0,0,1,0,47,42
12,4,1,0,0,1,95,43
12,1,0,1,1,1,167,44
12,3,0,1,1,1,26,45
12,2,1,1,0,0,121,46
12,1,0,0,0,1,133,47
12,4,1,1,0,0,69,48
12,2,0,0,0,1,34,49
12,4,1,1,1,1,7,50
12,2,0,1,1,1,113,51
12,1,0,1,0,0,80,52
12,4,0,1,1,1,155,53
12,3,0,0,1,NaN,187,54
12,3,0,0,0,1,99,55
12,1,1,0,1,0,139,56
12,2,1,0,1,0,76,57
12,1,0,1,1,1,14,58
12,1,1,0,1,0,50,59
12,2,0,0,0,1,4,60
12,4,1,1,0,0,119,61
12,4,0,0,1,NaN,141,62
12,3,0,0,0,1,2,63
12,3,0,0,0,1,56,64
12,3,0,1,0,0,143,65
12,4,0,1,1,1,103,66
12,1,1,1,0,0,44,67
12,2,1,1,0,0,88,68
12,3,0,0,1,0,71,69
12,2,0,1,0,0,150,70
12,4,1,1,0,0,98,71
12,1,1,1,0,0,32,72
12,1,1,0,1,0,122,73
12,2,1,1,0,0,156,74
12,2,0,0,1,0,40,75
12,4,1,1,1,1,11,76
12,3,0,0,1,0,128,77
12,1,0,0,1,0,43,78
12,3,0,1,1,1,20,79
12,4,1,1,1,1,78,80
12,1,1,1,0,0,79,81
12,2,0,0,1,0,72,82
12,4,1,1,0,0,62,83
12,3,1,1,0,0,165,84
12,1,0,1,1,1,174,85
12,4,1,1,0,0,104,86
12,3,0,1,0,0,154,87
12,2,0,1,1,1,13,88
12,2,1,1,1,1,89,89
12,1,1,0,1,0,131,90
12,2,1,1,1,1,16,91
12,3,1,1,0,0,45,92
12,4,0,1,1,1,123,93
12,3,1,1,0,0,176,94
12,4,1,1,1,1,1,95
12,1,0,0,0,1,59,96
12,1,0,1,0,0,145,97
12,2,1,1,0,0,90,98
12,2,0,1,0,0,53,99
12,4,1,1,0,0,172,100
12,1,0,0,0,1,188,101
12,4,1,1,1,1,60,102
12,3,1,1,0,0,58,103
12,3,0,1,1,1,117,104
12,2,0,0,0,1,23,105
12,1,1,1,0,0,186,106
12,4,1,1,1,1,170,107
12,3,0,0,1,0,74,108
12,1,0,1,1,1,15,109
12,4,0,0,0,1,191,110
12,2,1,1,1,1,57,111
12,3,0,0,0,1,135,112
12,3,1,1,1,1,144,113
12,4,1,1,0,0,81,114
12,2,0,0,0,1,159,115
12,1,1,0,1,0,73,116
12,1,0,1,0,0,8,117
12,3,1,1,1,1,157,118
12,2,0,1,1,1,39,119
12,4,1,1,0,0,151,120
12,3,0,0,1,0,33,121
12,4,1,0,1,NaN,97,122
12,4,1,1,0,0,96,123
12,2,1,1,0,0,18,124
12,3,1,1,0,0,140,125
12,2,0,1,1,1,162,126
12,1,0,0,0,1,153,127
12,1,1,1,0,0,68,128
13,4,0,1,1,1,118,1
13,3,0,1,1,1,86,2
13,1,0,0,1,0,107,3
13,4,0,1,1,1,181,4
13,3,0,0,0,1,3,5
13,2,0,0,1,0,161,6
13,1,0,1,0,0,177,7
13,2,0,1,1,1,124,8
13,1,0,0,1,0,64,9
13,3,0,1,0,0,29,10
13,2,0,1,0,0,100,11
13,4,0,0,0,1,115,12
13,4,0,0,0,1,184,13
13,1,0,0,1,NaN,179,14
13,3,0,0,1,0,6,15
13,2,0,1,0,0,163,16
13,3,0,1,1,1,37,17
13,2,0,0,1,0,183,18
13,4,0,1,1,1,111,19
13,4,1,1,1,1,189,20
13,2,0,1,1,1,137,21
13,1,0,0,1,0,166,22
13,1,0,1,1,1,102,23
13,3,0,1,1,1,85,24
13,2,0,1,0,0,28,25
13,3,0,1,0,0,112,26
13,4,0,0,1,0,19,27
13,1,0,1,0,0,129,28
13,4,0,1,1,1,125,29
13,2,0,1,1,1,185,30
13,1,0,0,0,1,110,31
13,3,1,1,0,0,25,32
13,1,0,0,0,1,30,33
13,2,0,1,0,0,126,34
13,2,0,1,0,0,192,35
13,3,0,1,0,0,147,36
13,4,0,1,1,1,52,37
13,1,0,0,1,NaN,66,38
13,4,0,1,0,0,31,39
13,3,0,1,1,1,61,40
13,2,0,1,0,0,167,41
13,3,0,1,1,1,146,42
13,4,0,0,0,NaN,26,43
13,1,0,1,0,0,95,44
13,2,0,0,0,1,133,45
13,3,0,1,0,0,121,46
13,4,0,0,1,0,47,47
13,1,0,0,0,NaN,69,48
13,1,0,1,1,1,7,49
13,3,0,0,1,0,34,50
13,4,0,1,1,1,99,51
13,1,0,1,0,0,155,52
13,3,0,0,0,1,113,53
13,2,0,0,1,0,80,54
13,4,0,1,1,1,187,55
13,2,0,1,0,0,139,56
13,2,0,0,1,0,50,57
13,2,0,1,0,0,14,58
13,1,0,1,1,1,119,59
13,1,0,0,0,1,141,60
13,3,0,0,1,0,4,61
13,3,0,1,1,1,76,62
13,4,0,1,1,1,56,63
13,4,0,0,1,0,2,64
13,4,0,1,0,0,143,65
13,4,0,1,1,1,71,66
13,1,0,0,0,1,103,67
13,3,0,1,0,0,150,68
13,3,0,1,1,1,88,69
13,2,0,1,0,0,32,70
13,1,0,1,0,0,98,71
13,2,0,1,0,0,44,72
13,4,0,0,0,1,20,73
13,2,0,1,1,1,43,74
13,3,0,0,1,0,40,75
13,1,0,1,1,1,11,76
13,4,0,0,0,1,128,77
13,2,0,1,0,0,122,78
13,3,0,1,0,0,156,79
13,1,0,0,0,1,78,80
13,2,0,0,1,0,79,81
13,1,0,1,1,1,62,82
13,4,0,0,0,1,165,83
13,3,0,0,1,0,13,84
13,4,0,1,0,0,154,85
13,3,0,0,0,1,72,86
13,1,0,0,1,0,104,87
13,2,0,1,1,1,174,88
13,2,0,1,0,0,131,89
13,2,0,0,0,1,59,90
13,1,0,0,1,0,123,91
13,3,0,1,1,1,89,92
13,3,0,0,1,0,16,93
13,1,0,0,1,0,1,94
13,4,0,1,1,1,45,95
13,4,0,0,1,0,176,96
13,2,0,0,0,1,145,97
13,3,0,0,1,0,90,98
13,1,0,0,0,1,172,99
13,1,0,0,1,0,60,100
13,2,0,0,0,1,188,101
13,3,0,1,0,0,53,102
13,4,0,0,0,1,117,103
13,4,0,1,0,0,58,104
13,1,0,1,1,1,170,105
13,3,0,0,0,1,23,106
13,4,0,1,0,0,135,107
13,4,0,1,1,1,74,108
13,2,0,0,1,0,186,109
13,3,0,1,1,1,57,110
13,1,0,1,1,1,191,111
13,2,0,1,1,1,15,112
13,3,0,0,1,2,159,113
13,4,0,1,0,0,144,114
13,2,0,1,1,1,8,115
13,1,0,0,1,0,151,116
13,2,0,0,0,1,73,117
13,3,0,1,1,1,39,118
13,1,0,1,0,0,81,119
13,4,0,1,1,1,157,120
13,3,0,0,1,0,162,121
13,4,0,0,0,1,140,122
13,2,0,0,0,1,68,123
13,2,0,1,1,1,153,124
13,3,0,1,1,1,18,125
13,1,1,1,0,0,96,126
13,1,0,0,1,0,97,127
13,4,1,1,0,0,33,128
14,4,1,1,0,0,177,1
14,1,1,0,1,0,124,2
14,3,0,1,0,0,118,3
14,4,0,1,0,0,107,4
14,2,0,1,0,0,3,5
14,2,0,0,0,1,86,6
14,3,1,1,0,0,181,7
14,1,0,0,0,1,161,8
14,1,1,0,1,0,163,9
14,3,0,0,0,1,115,10
14,2,0,1,0,0,6,11
14,2,1,1,0,0,29,12
14,3,0,1,1,1,184,13
14,4,0,1,1,1,179,14
14,4,0,1,0,0,64,15
14,1,0,1,0,0,100,16
14,4,1,0,1,0,102,17
14,3,0,1,0,0,189,18
14,4,1,1,1,1,166,19
14,2,1,1,0,0,37,20
14,3,0,0,1,0,111,21
14,1,0,0,1,0,183,22
14,1,1,0,1,0,137,23
14,2,0,1,0,0,85,24
14,4,1,1,0,0,129,25
14,1,1,1,0,0,28,26
14,3,1,1,0,0,125,27
14,3,0,1,1,1,19,28
14,4,1,1,1,1,110,29
14,1,0,0,0,1,185,30
14,2,1,1,1,1,25,31
14,2,1,1,0,0,112,32
14,1,1,1,0,0,192,33
14,2,0,0,1,0,147,34
14,4,1,1,0,0,30,35
14,3,0,1,0,0,31,36
14,4,0,1,0,0,66,37
14,3,1,1,1,1,52,38
14,2,0,0,0,1,61,39
14,1,0,0,1,0,126,40
14,3,0,1,0,0,47,41
14,3,0,0,0,1,26,42
14,1,1,1,0,0,133,43
14,4,1,1,0,0,69,44
14,1,0,0,1,0,167,45
14,4,1,1,0,0,95,46
14,2,1,1,0,0,146,47
14,2,1,1,0,0,121,48
14,2,1,1,1,1,113,49
14,4,1,1,1,1,7,50
14,2,1,1,0,0,34,51
14,3,0,0,1,0,187,52
14,1,0,1,0,0,80,53
14,3,0,1,1,1,99,54
14,1,0,1,0,0,139,55
14,4,1,1,0,0,155,56
14,1,0,1,0,0,14,57
14,4,1,1,0,0,141,58
14,4,1,1,0,0,119,59
